year,customer_name_norm,gross_invoices,positive_adjustments,credits_abs,net_invoiced,payments,year_net_delta,running_balance
2012,SWANTON DESIGN,120.0,0.0,0.0,120.0,120.0,0.0,0.0
2014,SWANTON DESIGN,47.36,0.0,4.86,42.5,42.5,0.0,0.0
2011,SYNTAX MANUFACTURING,4534.88,0.0,0.0,4534.88,0.0,4534.88,4534.88
2014,SYNTAX MANUFACTURING,0.0,0.0,0.0,0.0,0.0,0.0,4534.88
2010,TAMARA HURTADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2009,TANGENT DESIGN,1376.0,0.0,0.0,1376.0,0.0,1376.0,1376.0
2016,TANGO MANAGEMENT,451.5,0.0,0.0,451.5,451.5,0.0,0.0
2016,TANIA CHANDLER,0.0,0.0,0.0,0.0,30.0,-30.0,-30.0
2021,TANTALUS,1276.8,0.0,1276.8,0.0,0.0,0.0,0.0
2022,TANTALUS,1276.8,0.0,0.0,1276.8,1276.8,0.0,0.0
2022,TANTALUS SYSTEMS CORP,1404.48,0.0,0.0,1404.48,0.0,1404.48,1404.48
2023,TANTALUS SYSTEMS CORP,1404.48,0.0,0.0,1404.48,1404.48,0.0,1404.48
2024,TANTALUS SYSTEMS CORP,1404.48,0.0,0.0,1404.48,1404.48,0.0,1404.48
2025,TANTALUS SYSTEMS CORP,0.0,0.0,0.0,0.0,1404.48,-1404.48,0.0
2026,TANTALUS SYSTEMS CORP,1854.72,0.0,0.0,1854.72,1854.72,0.0,0.0
2023,TENNESSEE POOL COVERS,1000.0,0.0,1000.0,0.0,0.0,0.0,0.0
2016,TERRA SANO,13861.06,0.0,0.0,13861.06,6433.88,7427.18,7427.18
2017,TERRA SANO,198224.84,0.0,112947.05,85277.79,92704.97,-7427.18,0.0
2018,TERRA SANO,221230.49,0.0,0.0,221230.49,220117.54,1112.95,1112.95
2019,TERRA SANO,151485.2,0.0,0.0,151485.2,126156.96,25328.24,26441.19
2020,TERRA SANO,13244.8,0.0,1580.25,11664.55,38020.86,-26356.31,84.88
2021,TERRA SANO,0.0,0.0,112.88,-112.88,0.0,-112.88,-28.0
2022,TERRA SANO,41416.64,0.0,1316.7,40099.94,34872.14,5227.8,5199.8
2023,TERRA SANO,20155.88,0.0,0.0,20155.88,25383.68,-5227.8,-28.0
2024,TERRA SANO,1316.7,0.0,0.0,1316.7,0.0,1316.7,1288.7
2017,THE ANSWER COMPANY (FORMERLY UNISOFT),0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,THE BRYAN ADAMS FOUNDATION,895.5,0.0,0.0,895.5,895.5,0.0,0.0
2024,THE BRYAN ADAMS FOUNDATION,900.0,0.0,0.0,900.0,900.0,0.0,0.0
2025,THE BRYAN ADAMS FOUNDATION,1880.0,0.0,0.0,1880.0,1410.0,470.0,470.0
2026,THE BRYAN ADAMS FOUNDATION,77.55,0.0,0.0,77.55,312.55,-235.0,235.0
2012,THE CANADA HOMESTAY NETWORK,59910.16,0.0,12404.8,47505.36,43576.96,3928.4,3928.4
2013,THE CANADA HOMESTAY NETWORK,19399.61,0.0,0.0,19399.61,23328.01,-3928.4,0.0
2014,THE CANADA HOMESTAY NETWORK,22094.45,0.0,0.0,22094.45,20687.45,1407.0,1407.0
2015,THE CANADA HOMESTAY NETWORK,41580.7,0.0,0.0,41580.7,43512.7,-1932.0,-525.0
2016,THE CANADA HOMESTAY NETWORK,92548.8,0.0,0.0,92548.8,67219.64,25329.16,24804.16
2017,THE CANADA HOMESTAY NETWORK,104734.47,0.0,17262.06,87472.41,110675.83,-23203.42,1600.74
2018,THE CANADA HOMESTAY NETWORK,78886.94,0.0,68.25,78818.69,76361.69,2457.0,4057.74
2019,THE CANADA HOMESTAY NETWORK,92492.7,0.0,856.28,91636.42,97372.58,-5736.16,-1678.42
2020,THE CANADA HOMESTAY NETWORK,6126.24,0.0,0.0,6126.24,6117.99,8.25,-1670.17
2021,THE CANADA HOMESTAY NETWORK,4933.96,0.0,0.0,4933.96,4603.58,330.38,-1339.79
2022,THE CANADA HOMESTAY NETWORK,4353.84,0.0,0.0,4353.84,4692.47,-338.63,-1678.42
2023,THE CANADA HOMESTAY NETWORK,7110.47,0.0,0.0,7110.47,7110.47,0.0,-1678.42
2024,THE CANADA HOMESTAY NETWORK,10504.94,0.0,0.0,10504.94,10504.94,0.0,-1678.42
2025,THE CANADA HOMESTAY NETWORK,10629.37,0.0,0.0,10629.37,10629.37,0.0,-1678.42
2014,THE CANADA HOMESTAY NETWORK``````````````````````````````,525.0,0.0,0.0,525.0,0.0,525.0,525.0
2017,THE CAPITAL MEDIA COMPANY,15349.95,0.0,0.0,15349.95,9028.95,6321.0,6321.0
2018,THE CAPITAL MEDIA COMPANY,73201.38,0.0,420.0,72781.38,69615.09,3166.29,9487.29
2019,THE CAPITAL MEDIA COMPANY,41562.75,0.0,0.0,41562.75,41891.94,-329.19,9158.1
2020,THE CAPITAL MEDIA COMPANY,38324.66,0.0,0.0,38324.66,42967.76,-4643.1,4515.0
2021,THE CAPITAL MEDIA COMPANY,0.0,0.0,0.0,0.0,0.0,0.0,4515.0
2022,THE CAPITAL MEDIA COMPANY,24893.57,0.0,1256.85,23636.72,17804.8,5831.92,10346.92
2023,THE CAPITAL MEDIA COMPANY,68272.61,0.0,743.4,67529.21,71795.65,-4266.44,6080.48
2024,THE CAPITAL MEDIA COMPANY,40361.85,0.0,403.2,39958.65,40747.12,-788.47,5292.01
2025,THE CAPITAL MEDIA COMPANY,70095.5,0.0,0.0,70095.5,70472.92,-377.42,4914.59
2026,THE CAPITAL MEDIA COMPANY,3862.03,0.0,0.0,3862.03,3862.03,0.0,4914.59
2010,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,3656.02,0.0,0.0,3656.02,3416.02,240.0,240.0
2011,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,3768.0,0.0,135.0,3633.0,3873.0,-240.0,0.0
2012,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,4495.0,0.0,0.0,4495.0,3920.0,575.0,575.0
2013,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,1644.0,0.0,0.0,1644.0,2149.0,-505.0,70.0
2014,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,3618.25,0.0,0.0,3618.25,3688.25,-70.0,0.0
2015,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,5789.5,0.0,93.12,5696.38,5683.41,12.97,12.97
2016,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,4642.0,0.0,144.37,4497.63,4590.13,-92.5,-79.53
2017,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,1657.0,0.0,0.0,1657.0,1608.0,49.0,-30.53
2018,THE COLLEGE OF PROBLEMS AND DRUG DEPENDENCE CPDD,192.0,0.0,0.0,192.0,241.0,-49.0,-79.53
2002,THE FELDMAN AGENCY INC,49126.42,0.0,0.0,49126.42,62394.32,-13267.9,-13267.9
2013,THE FELDMAN AGENCY INC,10514.56,0.0,1417.5,9097.06,11072.68,-1975.62,-15243.52
2014,THE FELDMAN AGENCY INC,1401.75,0.0,0.0,1401.75,1401.75,0.0,-15243.52
2015,THE FELDMAN AGENCY INC,0.0,0.0,0.0,0.0,0.0,0.0,-15243.52
2016,THE FELDMAN AGENCY INC,0.0,0.0,0.0,0.0,0.0,0.0,-15243.52
2017,THE FELDMAN AGENCY INC,72.45,0.0,0.0,72.45,0.0,72.45,-15171.07
2025,THE GROCERY OUTLET,5202.5,0.0,0.0,5202.5,4072.5,1130.0,1130.0
2026,THE GROCERY OUTLET,1553.75,0.0,0.0,1553.75,2683.75,-1130.0,0.0
2025,THE JAPAN FOUNDATION TORONTO,4078.4,0.0,0.0,4078.4,4078.4,0.0,0.0
2026,THE JAPAN FOUNDATION TORONTO,4000.2,0.0,0.0,4000.2,0.0,4000.2,4000.2
2024,THE LIVE SYNDICATE,667.07,0.0,200.03,467.04,467.04,0.0,0.0
2021,THE MABIN SCHOOL,2351.21,0.0,770.66,1580.55,1580.55,0.0,0.0
2022,THE MABIN SCHOOL,3262.88,0.0,0.0,3262.88,3262.88,0.0,0.0
2023,THE MABIN SCHOOL,5692.37,0.0,1953.77,3738.6,5241.11,-1502.51,-1502.51
2024,THE MABIN SCHOOL,0.0,0.0,0.0,0.0,0.0,0.0,-1502.51
2010,THE MORTGAGE GROUP,39784.96,0.0,4272.04,35512.92,29859.61,5653.31,5653.31
2011,THE MORTGAGE GROUP,77502.88,0.0,0.0,77502.88,82410.72,-4907.84,745.47
2012,THE MORTGAGE GROUP,98969.92,0.0,0.0,98969.92,74708.48,24261.44,25006.91
2025,THE MORTGAGE GROUP SEE UNISON,8922.21,0.0,0.0,8922.21,8922.21,0.0,0.0
2012,THE MORTGAGE GROUP TMG,49362.88,0.0,0.0,49362.88,55540.8,-6177.92,-6177.92
2013,THE MORTGAGE GROUP TMG,241014.76,0.0,0.0,241014.76,233934.35,7080.41,902.49
2014,THE MORTGAGE GROUP TMG,198859.11,0.0,0.0,198859.11,199021.94,-162.83,739.66
2015,THE MORTGAGE GROUP TMG,292357.8,0.0,0.0,292357.8,296945.5,-4587.7,-3848.04
2016,THE MORTGAGE GROUP TMG,264461.4,0.0,0.0,264461.4,277515.0,-13053.6,-16901.64
2017,THE MORTGAGE GROUP TMG,27480.6,0.0,756.0,26724.6,30970.8,-4246.2,-21147.84
2018,THE MORTGAGE GROUP TMG,63088.2,0.0,0.0,63088.2,55780.2,7308.0,-13839.84
2019,THE MORTGAGE GROUP TMG,158422.04,0.0,0.0,158422.04,139018.04,19404.0,5564.16
2020,THE MORTGAGE GROUP TMG,86100.44,0.0,477.75,85622.69,115017.44,-29394.75,-23830.59
2021,THE MORTGAGE GROUP TMG,177354.83,0.0,0.0,177354.83,170162.22,7192.61,-16637.98
2022,THE MORTGAGE GROUP TMG,157462.01,0.0,0.0,157462.01,166611.44,-9149.43,-25787.41
2023,THE MORTGAGE GROUP TMG,82993.84,0.0,0.0,82993.84,83142.42,-148.58,-25935.99
2024,THE MORTGAGE GROUP TMG,75011.04,0.0,0.0,75011.04,71335.37,3675.67,-22260.32
2025,THE MORTGAGE GROUP TMG,0.0,0.0,0.0,0.0,3675.67,-3675.67,-25935.99
2013,THE MORTGAGE GROUP TMG33389,1092.0,0.0,0.0,1092.0,0.0,1092.0,1092.0
2006,THE PORTABLES,69718.9,0.0,14879.58,54839.32,60563.72,-5724.4,-5724.4
2007,THE PORTABLES,17474.1,0.0,2501.6,14972.5,19424.1,-4451.6,-10176.0
2008,THE PORTABLES,12306.01,0.0,0.0,12306.01,14850.01,-2544.0,-12720.0
2009,THE PORTABLES,6182.4,0.0,869.4,5313.0,5069.4,243.6,-12476.4
2014,THE PORTABLES,91.88,0.0,0.0,91.88,91.88,0.0,-12476.4
2011,THE REMODELERS,567.0,0.0,134.47,432.53,726.46,-293.93,-293.93
2012,THE REMODELERS,567.0,0.0,189.0,378.0,378.0,0.0,-293.93
2013,THE REMODELERS,378.0,0.0,0.0,378.0,0.0,378.0,84.07
2014,THE REMODELERS,147.0,25.2,0.0,172.2,525.0,-352.8,-268.73
2016,THE ROZSA FOUNDATION,94.5,0.0,0.0,94.5,78.75,15.75,15.75
2017,THE ROZSA FOUNDATION,294.0,0.0,0.0,294.0,294.0,0.0,15.75
2018,THE ROZSA FOUNDATION,449.4,0.0,173.25,276.15,449.4,-173.25,-157.5
2019,THE ROZSA FOUNDATION,315.0,0.0,0.0,315.0,315.0,0.0,-157.5
2020,THE ROZSA FOUNDATION,315.0,0.0,0.0,315.0,315.0,0.0,-157.5
2021,THE ROZSA FOUNDATION,546.0,0.0,0.0,546.0,546.0,0.0,-157.5
2022,THE ROZSA FOUNDATION,501.9,0.0,0.0,501.9,501.9,0.0,-157.5
2023,THE ROZSA FOUNDATION,529.2,0.0,0.0,529.2,529.2,0.0,-157.5
2024,THE ROZSA FOUNDATION,853.39,0.0,0.0,853.39,853.39,0.0,-157.5
2025,THE ROZSA FOUNDATION,627.86,0.0,0.0,627.86,627.86,0.0,-157.5
2014,THE WOODBRIDGE COMPANY LIMITED,210.54,0.0,0.0,210.54,210.54,0.0,0.0
2014,THE WOODBRIDGE COMPANY LTD,1605.17,0.0,0.0,1605.17,1544.14,61.03,61.03
2015,THE WOODBRIDGE COMPANY LTD,366.12,0.0,0.0,366.12,427.14,-61.02,0.01
2013,THEODORE ONG,201.6,0.0,201.6,0.0,0.0,0.0,0.0
2011,THOMAS MCDOUGAL,43.0,0.0,0.0,43.0,0.0,43.0,43.0
2019,THOMPSON RIVERS UNIVERSITY STUDENTS UNION,5974.5,0.0,0.0,5974.5,5974.5,0.0,0.0
2007,TIMBER LAKE MANAGEMENT,775.0,0.0,0.0,775.0,675.0,100.0,100.0
2008,TIMBER LAKE MANAGEMENT,1200.0,0.0,0.0,1200.0,1400.0,-200.0,-100.0
2009,TIMBER LAKE MANAGEMENT,1228.0,0.0,0.0,1228.0,1228.0,0.0,-100.0
2010,TIMBER LAKE MANAGEMENT,1242.0,0.0,0.0,1242.0,1242.0,0.0,-100.0
2011,TIMBER LAKE MANAGEMENT,1242.0,0.0,0.0,1242.0,1242.0,0.0,-100.0
2012,TIMBER LAKE MANAGEMENT,180.0,0.0,0.0,180.0,180.0,0.0,-100.0
2013,TIMBER LAKE MANAGEMENT,180.0,0.0,0.0,180.0,180.0,0.0,-100.0
2014,TIMBER LAKE MANAGEMENT,180.0,0.0,0.0,180.0,195.0,-15.0,-115.0
2015,TIMBER LAKE MANAGEMENT,180.0,0.0,0.0,180.0,180.0,0.0,-115.0
2016,TIMBER LAKE MANAGEMENT,180.0,0.0,0.0,180.0,180.0,0.0,-115.0
2017,TIMBER LAKE MANAGEMENT,180.0,0.0,0.0,180.0,180.0,0.0,-115.0
2018,TIMBER LAKE MANAGEMENT,263.0,0.0,0.0,263.0,263.0,0.0,-115.0
2019,TIMBER LAKE MANAGEMENT,300.0,0.0,0.0,300.0,300.0,0.0,-115.0
2020,TIMBER LAKE MANAGEMENT,300.0,0.0,0.0,300.0,300.0,0.0,-115.0
2021,TIMBER LAKE MANAGEMENT,150.0,0.0,150.0,0.0,150.0,-150.0,-265.0
2017,TITMOUSE,346.5,0.0,0.0,346.5,346.5,0.0,0.0
2018,TITMOUSE,1800.75,0.0,0.0,1800.75,1800.75,0.0,0.0
2015,TOTAL ENTERTAINMENT NETWORK,369.6,0.0,0.0,369.6,369.6,0.0,0.0
2016,TOTAL ENTERTAINMENT NETWORK,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2017,TOTAL ENTERTAINMENT NETWORK,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2018,TOTAL ENTERTAINMENT NETWORK,327.6,0.0,0.1,327.5,327.5,0.0,0.0
2019,TOTAL ENTERTAINMENT NETWORK,327.6,0.0,0.0,327.6,327.6,0.0,0.0
2021,TOTAL ENTERTAINMENT NETWORK,1108.8,0.0,0.0,1108.8,781.2,327.6,327.6
2022,TOTAL ENTERTAINMENT NETWORK,478.8,0.0,0.0,478.8,478.8,0.0,327.6
2023,TOTAL ENTERTAINMENT NETWORK,838.49,0.0,0.0,838.49,523.49,315.0,642.6
2024,TOTAL ENTERTAINMENT NETWORK,634.09,0.0,585.31,48.78,363.78,-315.0,327.6
2007,TRANS CANADA MORTAGE,109.67,0.0,27.12,82.55,0.0,82.55,82.55
2008,TRANS CANADA MORTAGE,35.84,0.0,118.39,-82.55,0.0,-82.55,0.0
2012,TRAVIS SARON,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,TRC INNOVATIONS,2079.2,0.0,0.0,2079.2,0.0,2079.2,2079.2
2019,TRC INNOVATIONS,3808.1,0.0,0.0,3808.1,5887.3,-2079.2,0.0
2020,TRC INNOVATIONS,214.7,0.0,0.0,214.7,214.7,0.0,0.0
2022,TRC INNOVATIONS,310.75,0.0,180.8,129.95,0.0,129.95,129.95
2023,TRC INNOVATIONS,323.04,0.0,189.84,133.2,263.15,-129.95,0.0
2024,TRC INNOVATIONS,318.66,0.0,10.74,307.92,318.66,-10.74,-10.74
2025,TRC INNOVATIONS,379.94,0.0,0.0,379.94,369.2,10.74,0.0
2026,TRC INNOVATIONS,48.58,0.0,0.0,48.58,48.58,0.0,0.0
2017,TRUE MEANING PRODUCTIONS,367.5,0.0,0.0,367.5,367.5,0.0,0.0
2022,UBC GERIATRIC DENTISTRY PROGRAM,590.1,0.0,0.0,590.1,590.1,0.0,0.0
2023,UBC GERIATRIC DENTISTRY PROGRAM,220343.94,0.0,7290.7,213053.24,195847.69,17205.55,17205.55
2024,UBC GERIATRIC DENTISTRY PROGRAM,36646.42,0.0,0.0,36646.42,53131.68,-16485.26,720.29
2025,UBC GERIATRIC DENTISTRY PROGRAM,8725.53,0.0,0.0,8725.53,9445.83,-720.3,-0.01
2012,UNEMPLOYED PHILOSOPHERS GUILD,215.0,0.0,140.0,75.0,75.0,0.0,0.0
2013,UNEMPLOYED PHILOSOPHERS GUILD,120.0,0.0,0.0,120.0,90.0,30.0,30.0
2014,UNEMPLOYED PHILOSOPHERS GUILD,75.0,0.0,30.0,45.0,75.0,-30.0,0.0
2015,UNEMPLOYED PHILOSOPHERS GUILD,105.0,0.0,0.0,105.0,105.0,0.0,0.0
2016,UNEMPLOYED PHILOSOPHERS GUILD,105.0,0.0,0.0,105.0,105.0,0.0,0.0
2017,UNEMPLOYED PHILOSOPHERS GUILD,130.0,0.0,10.83,119.17,119.17,0.0,0.0
2018,UNEMPLOYED PHILOSOPHERS GUILD,117.0,0.0,0.0,117.0,117.0,0.0,0.0
2019,UNEMPLOYED PHILOSOPHERS GUILD,122.0,0.0,0.0,122.0,122.0,0.0,0.0
2020,UNEMPLOYED PHILOSOPHERS GUILD,0.0,0.0,30.48,-30.48,0.0,-30.48,-30.48
2021,UNEMPLOYED PHILOSOPHERS GUILD,0.0,30.48,0.0,30.48,0.0,30.48,0.0
2024,UNISON SOFTWARE INC,65955.84,0.0,0.0,65955.84,65955.84,0.0,0.0
2025,UNISON SOFTWARE INC,45001.12,0.0,0.0,45001.12,45001.12,0.0,0.0
2026,UNISON SOFTWARE INC,10678.5,0.0,0.0,10678.5,0.0,10678.5,10678.5
2018,UNIVERSAL ACCESS DESIGN,346.5,0.0,0.0,346.5,346.5,0.0,0.0
2019,UNIVERSAL ACCESS DESIGN,37993.75,0.0,0.0,37993.75,37300.75,693.0,693.0
2020,UNIVERSAL ACCESS DESIGN,779.63,0.0,0.0,779.63,1472.63,-693.0,0.0
2018,UNIVERSITY OF ALBERTA,3456.6,0.0,0.0,3456.6,3456.6,0.0,0.0
2019,UNIVERSITY OF ALBERTA,366.45,0.0,366.45,0.0,366.45,-366.45,-366.45
2021,UNIVERSITY OF ALBERTA,0.0,0.0,0.0,0.0,0.0,0.0,-366.45
2018,UNIVERSITY OF CALGARY,71718.22,0.0,620.55,71097.67,36168.87,34928.8,34928.8
2019,UNIVERSITY OF CALGARY,38829.0,0.0,3573.15,35255.85,69600.85,-34345.0,583.8
2020,UNIVERSITY OF CALGARY,28275.19,0.0,0.0,28275.19,29797.69,-1522.5,-938.7
2021,UNIVERSITY OF CALGARY,17356.5,0.0,0.0,17356.5,13902.0,3454.5,2515.8
2022,UNIVERSITY OF CALGARY,38669.93,0.0,0.0,38669.93,37424.37,1245.56,3761.36
2023,UNIVERSITY OF CALGARY,28120.21,0.0,0.0,28120.21,32175.57,-4055.36,-294.0
2024,UNIVERSITY OF CALGARY,3381.0,0.0,8293.43,-4912.43,0.0,-4912.43,-5206.43
2018,UNIVERSITY OF COLORADO DENVER - CYTOGENETICS,290.0,0.0,0.0,290.0,290.0,0.0,0.0
2006,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2008,UNKNOWN,116.0,0.0,0.0,116.0,0.0,116.0,116.0
2009,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,116.0
2010,UNKNOWN,900.0,0.0,0.0,900.0,0.0,900.0,1016.0
2013,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1016.0
2014,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1016.0
2015,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1016.0
2016,UNKNOWN,26.58,0.0,0.0,26.58,0.0,26.58,1042.58
2017,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2018,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2019,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2022,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2023,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2024,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2025,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2026,UNKNOWN,0.0,0.0,0.0,0.0,0.0,0.0,1042.58
2015,VANCOUVER COASTAL HEALTH - CORPORATE,4817.41,0.0,0.0,4817.41,4817.41,0.0,0.0
2016,VANCOUVER COASTAL HEALTH - CORPORATE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,VANCOUVER COASTAL HEALTH - CORPORATE,15184.58,0.0,0.0,15184.58,4068.75,11115.83,11115.83
2018,VANCOUVER COASTAL HEALTH - CORPORATE,4618.43,0.0,0.0,4618.43,15734.26,-11115.83,0.0
2017,VANCOUVER COASTAL HEALTH- CST,1905.75,0.0,0.0,1905.75,0.0,1905.75,1905.75
2018,VANCOUVER COASTAL HEALTH- CST,14656.96,0.0,0.0,14656.96,13444.21,1212.75,3118.5
2019,VANCOUVER COASTAL HEALTH- CST,0.0,0.0,0.0,0.0,3118.5,-3118.5,0.0
2018,VANCOUVER FIRE & RESCUE SERVICES,5362.56,0.0,0.0,5362.56,5362.56,0.0,0.0
2019,VANCOUVER FIRE & RESCUE SERVICES,6019.23,0.0,0.0,6019.23,6019.23,0.0,0.0
2020,VANCOUVER FIRE & RESCUE SERVICES,346.5,0.0,0.0,346.5,346.5,0.0,0.0
2021,VANCOUVER FIRE & RESCUE SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,VANCOUVER FIRE & RESCUE SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023,VANCOUVER FIRE & RESCUE SERVICES,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,VANCOUVER SCHOOL BOARD,2425.5,0.0,0.0,2425.5,2425.5,0.0,0.0
2013,VILLAGE OF NEW DENVER,632.8,0.0,0.0,632.8,0.0,632.8,632.8
2009,VINCENT ESTELL,35.21,0.0,35.21,0.0,0.0,0.0,0.0
2016,VIP@KEAWEWONG.COM,91.53,0.0,0.0,91.53,0.0,91.53,91.53
2015,VITTORIO CICCONE,5530.88,0.0,0.0,5530.88,3059.0,2471.88,2471.88
2016,VITTORIO CICCONE,225.75,0.0,10.5,215.25,2687.13,-2471.88,0.0
2020,W2N HOLDINGS ULC,112.88,0.0,0.0,112.88,112.88,0.0,0.0
2011,WA2 WATER CO,27466.88,0.0,0.0,27466.88,20298.88,7168.0,7168.0
2012,WA2 WATER CO,12924.8,0.0,3808.0,9116.8,15540.0,-6423.2,744.8
2013,WA2 WATER CO,6830.25,0.0,0.0,6830.25,6918.8,-88.55,656.25
2014,WA2 WATER CO,4084.5,0.0,3281.25,803.25,1459.5,-656.25,0.0
2015,WA2 WATER CO,598.5,0.0,451.5,147.0,147.0,0.0,0.0
2016,WA2 WATER CO,2627.63,0.0,1984.5,643.13,2627.63,-1984.5,-1984.5
2017,WA2 WATER CO,0.0,0.0,0.0,0.0,0.0,0.0,-1984.5
2008,WE THE COLLECTIVE,3150.0,0.0,3150.0,0.0,0.0,0.0,0.0
2017,WEIR MINERALS,45150.02,0.0,0.0,45150.02,45150.02,0.0,0.0
2007,WELCOME VANCOUVER,209.05,0.0,209.05,0.0,0.0,0.0,0.0
2022,WESGROUP,2444.87,0.0,0.0,2444.87,3979.0,-1534.13,-1534.13
2023,WESGROUP,3836.96,0.0,1404.48,2432.48,4355.98,-1923.5,-3457.63
2024,WESGROUP,1966.27,0.0,0.0,1966.27,1404.48,561.79,-2895.84
2025,WESGROUP,2898.84,0.0,2163.84,735.0,735.0,0.0,-2895.84
2019,WESGROUP PROPERTIES,451.5,0.0,0.0,451.5,451.5,0.0,0.0
2020,WESGROUP PROPERTIES,7068.6,0.0,0.0,7068.6,5791.8,1276.8,1276.8
2021,WESGROUP PROPERTIES,12973.03,0.0,420.0,12553.03,13604.08,-1051.05,225.75
2022,WESGROUP PROPERTIES,6469.3,0.0,0.0,6469.3,4935.17,1534.13,1759.88
2015,WEST COAST SEEDS,27836.06,0.0,0.0,27836.06,27858.63,-22.57,-22.57
2016,WEST COAST SEEDS,586.94,0.0,0.0,586.94,564.38,22.56,-0.01
2021,WESTAC,457.53,0.0,0.0,457.53,457.53,0.0,0.0
2022,WESTAC,457.35,0.0,0.0,457.35,457.35,0.0,0.0
2023,WESTAC,505.4,0.0,0.0,505.4,505.4,0.0,0.0
2024,WESTAC,505.4,0.0,0.0,505.4,505.4,0.0,0.0
2025,WESTAC,505.4,0.0,0.0,505.4,505.4,0.0,0.0
2026,WESTAC,560.0,0.0,0.0,560.0,560.0,0.0,0.0
2012,WESTBANK CORP,6862.24,0.0,0.0,6862.24,6862.24,0.0,0.0
2013,WESTBANK CORP,403.2,0.0,0.0,403.2,403.2,0.0,0.0
2014,WESTBANK CORP,378.0,0.0,0.0,378.0,378.0,0.0,0.0
2015,WESTBANK CORP,0.0,0.0,378.0,-378.0,0.0,-378.0,-378.0
2015,WESTBANK CORP0.5,378.0,0.0,0.0,378.0,0.0,378.0,378.0
2014,WESTERN FOREST PRODUCTS -COWICHAN BAY SAWMILL,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2015,WESTERN FOREST PRODUCTS -COWICHAN BAY SAWMILL,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2014,WESTERN FOREST PRODUCTS ALBERNI PACIFIC DIVISION,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2015,WESTERN FOREST PRODUCTS ALBERNI PACIFIC DIVISION,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2012,WESTERN FOREST PRODUCTS INC,201.6,0.0,0.0,201.6,201.6,0.0,0.0
2013,WESTERN FOREST PRODUCTS INC,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2014,WESTERN FOREST PRODUCTS INC,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2015,WESTERN FOREST PRODUCTS INC,189.0,0.0,0.0,189.0,189.0,0.0,0.0
2016,WESTERN FOREST PRODUCTS INC,189.0,0.0,0.0,189.0,0.0,189.0,189.0
2017,WESTERN FOREST PRODUCTS INC,378.0,0.0,0.0,378.0,567.0,-189.0,0.0
2020,WESTERN FOREST PRODUCTS INC,315.0,0.0,0.0,315.0,315.0,0.0,0.0
2021,WESTERN FOREST PRODUCTS INC,441.0,0.0,0.0,441.0,441.0,0.0,0.0
2022,WESTERN FOREST PRODUCTS INC,472.5,0.0,0.0,472.5,346.5,126.0,126.0
2023,WESTERN FOREST PRODUCTS INC,0.0,0.0,0.0,0.0,126.0,-126.0,0.0
2019,WESTERN FRONT,24617.15,0.0,372.75,24244.4,25546.05,-1301.65,-1301.65
2020,WESTERN FRONT,693.0,0.0,0.0,693.0,303.19,389.81,-911.84
2021,WESTERN FRONT,33957.01,0.0,0.0,33957.01,34346.82,-389.81,-1301.65
2022,WESTERN FRONT,4677.75,0.0,0.0,4677.75,4677.75,0.0,-1301.65
2002,WESTPOINT CONFERENCE SERVICES,12255.21,0.0,0.0,12255.21,9721.5,2533.71,2533.71
